segment,time,throttle,vane,rpm,roll,pitch,yaw,accelx,accely,accelz,gx,gy,gz,magx,magy,magz,encoderGamma,encoderBeta,
0,162.479996,0.000000,0.000000,nan,-0.121605,0.905484,9.292297,-0.139382,-0.008375,10.082757,-0.008502,0.009027,-0.025986,-106.117821,-19.888132,-68.700462,0.000000,0.000000,
0,162.541000,0.000000,0.000000,nan,-0.129617,0.882623,9.303999,-0.146560,-0.001196,10.032507,0.006923,0.003224,-0.049199,-106.117821,-19.888132,-68.700462,0.000000,0.000000,
0,162.602005,0.000000,0.000000,nan,-0.094498,0.871460,9.237033,-0.128614,0.018544,10.017551,0.014559,-0.002580,-0.002620,-106.312477,-20.501022,-68.155083,0.000000,0.000000,
0,162.662994,0.000000,0.000000,nan,-0.076962,0.920128,9.323083,-0.135793,0.037687,10.037293,0.003105,-0.006398,-0.000788,-106.312477,-20.501022,-68.155083,0.000000,0.000000,
0,162.723999,0.000000,0.000000,nan,-0.084974,0.907974,9.319183,-0.159123,-0.017348,10.076775,-0.010487,0.007194,0.022425,-106.312477,-20.501022,-68.155083,0.000000,0.000000,
0,162.785004,0.000000,0.000000,nan,-0.114323,0.882361,9.303133,-0.145962,-0.025723,10.038489,0.008908,-0.008383,-0.004606,-106.651360,-20.379145,-68.326935,0.000000,0.000000,
0,162.845993,0.000000,0.000000,nan,-0.106352,0.877435,9.260880,-0.196211,-0.001795,10.042078,-0.002698,-0.012201,0.026396,-106.651360,-20.379145,-68.326935,0.000000,0.000000,
0,162.906998,0.000000,0.000000,nan,-0.098249,0.861848,9.158002,-0.177667,-0.007178,10.023534,-0.002698,-0.002580,0.037850,-106.651360,-20.379145,-68.326935,0.000000,0.000000,
0,162.968002,0.000000,0.000000,nan,-0.080074,0.858605,9.236823,-0.138784,0.014357,10.057034,0.006923,0.005209,-0.024001,-106.654869,-20.611498,-67.611458,0.000000,0.000000,
0,163.029007,0.000000,0.000000,nan,-0.133681,0.876282,9.190804,-0.179462,-0.017946,10.086346,0.006923,-0.002580,0.003030,-106.654869,-20.611498,-67.611458,0.000000,0.000000,
0,163.089996,0.000000,0.000000,nan,-0.088796,0.860155,9.131182,-0.188435,-0.044865,10.068997,0.008908,-0.016171,-0.002773,-106.654869,-20.611498,-67.611458,0.000000,0.000000,
0,163.151001,0.000000,0.000000,nan,-0.125612,0.860430,9.122385,-0.211765,-0.044267,10.048061,-0.004684,-0.023960,-0.006591,-107.059509,-20.863581,-68.288795,0.000000,0.000000,
0,163.212006,0.000000,0.000000,nan,-0.087066,0.899123,9.004742,-0.158524,0.039482,10.003196,0.005090,-0.023960,0.024410,-107.059509,-20.863581,-68.288795,0.000000,0.000000,
0,163.272995,0.000000,0.000000,nan,-0.056778,0.878602,9.068990,-0.135194,-0.035892,10.043874,-0.004684,0.020786,-0.004606,-107.059509,-20.863581,-68.288795,0.000000,0.000000,
0,163.334000,0.000000,0.000000,nan,-0.014820,0.873213,9.040240,-0.198604,-0.032901,10.010972,-0.010487,0.003224,0.010819,-107.059509,-20.863581,-68.288795,0.000000,0.000000,
0,163.395004,0.000000,0.000000,nan,-0.018072,0.847985,9.123378,-0.177069,-0.005982,10.080962,-0.004684,0.007194,-0.022168,-107.080116,-20.308125,-68.668007,0.000000,0.000000,
0,163.455994,0.000000,0.000000,nan,-0.045721,0.882509,9.148871,-0.153739,-0.052044,10.019944,0.005090,-0.000594,-0.006591,-107.080116,-20.308125,-68.668007,0.000000,0.000000,
0,163.516998,0.000000,0.000000,nan,-0.067300,0.898985,9.108212,-0.134596,-0.004187,10.039685,0.003105,-0.008383,0.032046,-107.080116,-20.308125,-68.668007,0.000000,0.000000,
0,163.578003,0.000000,0.000000,nan,-0.095863,0.959054,9.002140,-0.187837,-0.029312,10.041480,0.010893,-0.002580,0.036017,-107.037155,-20.398872,-68.246704,0.000000,0.000000,
0,163.639008,0.000000,0.000000,nan,-0.067214,0.948959,8.960975,-0.208176,-0.007178,10.000204,-0.000713,0.003224,0.028228,-107.037155,-20.398872,-68.246704,0.000000,0.000000,
0,163.699997,0.000000,0.000000,nan,-0.050215,0.943783,8.895201,-0.147757,0.014955,10.019346,0.012726,-0.002580,0.018455,-107.037155,-20.398872,-68.246704,0.000000,0.000000,
0,163.761002,0.000000,0.000000,nan,-0.064317,0.902237,8.928700,-0.160917,-0.004786,9.996017,-0.012320,0.012997,0.012804,-106.760521,-19.781601,-69.169991,0.000000,0.000000,
0,163.822006,0.000000,0.000000,nan,-0.038255,0.919709,8.946868,-0.148355,-0.061017,10.022338,-0.010487,-0.006398,-0.022168,-106.760521,-19.781601,-69.169991,0.000000,0.000000,
0,163.882996,0.000000,0.000000,nan,-0.064972,0.936484,9.051450,-0.157328,-0.016750,9.987044,0.008908,0.001238,0.022425,-106.760521,-19.781601,-69.169991,0.000000,0.000000,
0,163.944000,0.000000,0.000000,nan,-0.072244,0.958251,9.109634,-0.199202,0.021535,10.052249,0.014711,0.009180,-0.062638,-106.770164,-19.921011,-69.464584,0.000000,0.000000,
0,164.005005,0.000000,0.000000,nan,-0.069892,1.015013,8.986880,-0.218345,0.005982,9.988838,-0.002698,-0.000594,0.026243,-106.770164,-19.921011,-69.464584,0.000000,0.000000,
0,164.065994,0.000000,0.000000,nan,-0.081904,1.026465,8.763640,-0.141775,-0.047856,10.022936,-0.004684,0.005209,-0.055002,-106.770164,-19.921011,-69.464584,0.000000,0.000000,
0,164.126999,0.000000,0.000000,nan,-0.083001,1.084936,8.797494,-0.157926,-0.016152,10.022936,-0.002698,-0.006398,0.008986,-106.770164,-19.921011,-69.464584,0.000000,0.000000,
0,164.190994,0.000000,0.000000,nan,-0.080521,1.100793,8.779254,-0.172881,-0.022134,10.018150,-0.006516,-0.002580,0.008833,-107.005157,-20.489624,-68.877571,0.000000,0.000000,
0,164.251999,0.000000,0.000000,nan,-0.143897,1.095041,8.829422,-0.121436,-0.075374,10.060623,-0.000713,-0.008383,0.001198,-107.005157,-20.489624,-68.877571,0.000000,0.000000,
0,164.313004,0.000000,0.000000,nan,-0.121002,1.141181,8.878572,-0.195613,-0.006580,10.017551,0.006923,0.022771,-0.006591,-107.005157,-20.489624,-68.877571,0.000000,0.000000,
0,164.373993,0.000000,0.000000,nan,-0.114266,1.085003,8.761447,-0.208774,0.007777,10.016356,-0.004684,0.020786,0.080457,-107.288361,-20.086731,-69.091064,0.000000,0.000000,
0,164.434998,0.000000,0.000000,nan,-0.032939,1.050131,8.886230,-0.130409,-0.002991,10.010972,-0.006516,0.014830,-0.039578,-107.288361,-20.086731,-69.091064,0.000000,0.000000,
0,164.496002,0.000000,0.000000,nan,-0.022435,1.085759,8.873353,-0.150150,-0.018544,10.095918,0.005090,-0.008383,0.007001,-107.288361,-20.086731,-69.091064,0.000000,0.000000,
0,164.557007,0.000000,0.000000,nan,0.012120,1.081487,8.883234,-0.181256,0.008973,10.042677,0.008908,0.007041,-0.016212,-107.245842,-20.177479,-68.711861,0.000000,0.000000,
0,164.617996,0.000000,0.000000,nan,0.012302,1.085310,8.843141,-0.199202,-0.056830,10.020543,-0.004684,0.016815,0.005016,-107.245842,-20.177479,-68.711861,0.000000,0.000000,
0,164.679001,0.000000,0.000000,nan,0.016862,1.081620,8.854406,-0.162114,0.007178,10.034901,0.006923,-0.006550,0.001198,-107.245842,-20.177479,-68.711861,0.000000,0.000000,
0,164.740005,0.000000,0.000000,nan,0.045025,1.077435,8.879965,-0.148953,0.016750,10.034901,0.020514,0.003224,-0.002773,-106.928871,-19.976250,-67.993309,0.000000,0.000000,
0,164.800995,0.000000,0.000000,nan,0.035868,1.105571,8.948287,-0.192622,0.006580,9.973285,-0.010487,-0.010215,-0.004606,-106.928871,-19.976250,-67.993309,0.000000,0.000000,
0,164.862000,0.000000,0.000000,nan,0.051887,1.113747,8.946438,-0.191426,0.012562,10.046865,0.012726,-0.019989,-0.002773,-106.928871,-19.976250,-67.993309,0.000000,0.000000,
0,164.923004,0.000000,0.000000,nan,0.036487,1.132689,8.953676,-0.157328,-0.006580,10.010972,0.010741,-0.010368,0.016622,-106.928871,-19.976250,-67.993309,0.000000,0.000000,
0,164.983994,0.000000,0.000000,nan,0.029451,1.115968,8.980204,-0.159123,-0.008375,10.024731,-0.006669,-0.004412,-0.008576,-106.817513,-20.062618,-69.254601,0.000000,0.000000,
0,165.044998,0.000000,0.000000,nan,0.011026,1.098079,9.038548,-0.139382,-0.001795,9.985847,-0.006516,0.003224,0.003030,-106.817513,-20.062618,-69.254601,0.000000,0.000000,
0,165.106003,0.000000,0.000000,nan,-0.055293,1.116556,9.020779,-0.131007,-0.050249,10.029516,-0.014305,-0.008383,-0.018197,-106.817513,-20.062618,-69.254601,0.000000,0.000000,
0,165.167007,0.000000,0.000000,nan,-0.011279,1.069618,9.013249,-0.178265,-0.022732,10.038489,-0.012320,0.016815,0.020440,-106.532997,-19.770641,-67.947273,0.000000,0.000000,
0,165.227997,0.000000,0.000000,nan,-0.009359,1.093289,9.012325,-0.172283,-0.002393,10.040284,-0.000866,0.020633,-0.004606,-106.532997,-19.770641,-67.947273,0.000000,0.000000,
0,165.289001,0.000000,0.000000,nan,0.010739,1.119036,9.031414,-0.220738,-0.054437,10.009775,-0.004684,-0.000594,0.003030,-106.532997,-19.770641,-67.947273,0.000000,0.000000,
0,165.350006,0.000000,0.000000,nan,0.016635,1.088703,9.066098,-0.199801,-0.031107,10.045668,-0.006516,0.007041,-0.000788,-106.833740,-20.573795,-68.497040,0.000000,0.000000,
0,165.410995,0.000000,0.000000,nan,0.019846,1.039654,9.093549,-0.138784,-0.025723,10.023534,-0.023926,-0.016171,-0.002620,-106.833740,-20.573795,-68.497040,0.000000,0.000000,
0,165.472000,0.000000,0.000000,nan,-0.027383,1.020782,9.100195,-0.181855,-0.014955,10.055838,0.012726,-0.004565,0.022425,-106.833740,-20.573795,-68.497040,0.000000,0.000000,
0,165.533005,0.000000,0.000000,nan,-0.009032,1.079203,9.153193,-0.223729,0.002393,10.054641,0.001120,-0.000594,-0.014227,-107.047241,-20.491816,-68.793839,0.000000,0.000000,
0,165.593994,0.000000,0.000000,nan,-0.031698,1.059129,9.114821,-0.203988,0.021535,10.021739,0.001120,-0.000594,0.037850,-107.047241,-20.491816,-68.793839,0.000000,0.000000,
0,165.654999,0.000000,0.000000,nan,0.010906,1.033751,8.999577,-0.160319,-0.040678,10.040882,-0.000866,-0.004412,-0.000788,-107.047241,-20.491816,-68.793839,0.000000,0.000000,
0,165.716003,0.000000,0.000000,nan,-0.011921,1.064829,8.986094,-0.196211,0.055633,10.028918,0.016544,-0.014186,-0.014379,-107.016113,-19.887693,-68.541321,0.000000,0.000000,
0,165.776993,0.000000,0.000000,nan,-0.038686,1.109176,8.958375,-0.193819,-0.030508,10.004991,-0.008502,-0.012201,0.043805,-107.016113,-19.887693,-68.541321,0.000000,0.000000,
0,165.837997,0.000000,0.000000,nan,-0.035918,1.111169,9.017335,-0.232702,-0.045464,10.052249,-0.006669,0.016815,-0.018197,-107.016113,-19.887693,-68.541321,0.000000,0.000000,
0,165.899002,0.000000,0.000000,nan,-0.027283,1.074556,8.940945,-0.141177,-0.016750,10.080962,-0.000713,-0.010215,0.007001,-107.016113,-19.887693,-68.541321,0.000000,0.000000,
0,165.960007,0.000000,0.000000,nan,-0.021516,1.068199,8.953127,-0.124427,0.004187,10.039088,-0.022093,-0.014186,0.028228,-106.901245,-20.159943,-68.624168,0.000000,0.000000,
0,166.020996,0.000000,0.000000,nan,-0.011728,1.074528,9.003413,-0.183649,-0.017348,10.036097,-0.016137,0.005209,0.001045,-106.901245,-20.159943,-68.624168,0.000000,0.000000,
0,166.082001,0.000000,0.000000,nan,-0.002116,1.038205,9.007826,-0.157926,-0.055633,10.004392,-0.004531,-0.004565,-0.020030,-106.901245,-20.159943,-68.624168,0.000000,0.000000,
0,166.143005,0.000000,0.000000,nan,0.015640,1.070646,8.957359,-0.204586,-0.025125,9.998409,0.016544,-0.008383,0.003030,-107.117378,-20.310316,-68.121315,0.000000,0.000000,
0,166.203995,0.000000,0.000000,nan,0.021177,1.062321,8.928903,-0.174676,-0.002393,10.042677,-0.002698,-0.004412,0.005016,-107.117378,-20.310316,-68.121315,0.000000,0.000000,
0,166.264999,0.000000,0.000000,nan,0.014544,1.091486,8.913005,-0.176471,-0.022134,10.015758,-0.014305,0.014983,-0.016212,-107.117378,-20.310316,-68.121315,0.000000,0.000000,
0,166.326004,0.000000,0.000000,nan,0.023452,1.133205,8.967175,-0.240479,0.016750,10.033106,0.001120,0.020786,-0.014379,-107.180077,-20.637802,-68.542633,0.000000,0.000000,
0,166.386993,0.000000,0.000000,nan,0.014663,1.129258,9.005460,-0.195015,-0.053839,10.042677,0.014711,0.007194,-0.041410,-107.180077,-20.637802,-68.542633,0.000000,0.000000,
0,166.447998,0.000000,0.000000,nan,0.013574,1.131417,8.941221,-0.166899,-0.014955,10.049257,0.004937,-0.006398,-0.000788,-107.180077,-20.637802,-68.542633,0.000000,0.000000,
0,166.509003,0.000000,0.000000,nan,-0.021355,1.156004,8.970620,-0.178265,-0.024526,10.027123,-0.002698,0.007194,0.001198,-106.843819,-20.852621,-68.202431,0.000000,0.000000,
0,166.570007,0.000000,0.000000,nan,-0.051632,1.144767,8.800687,-0.166899,0.004187,10.049257,-0.010487,-0.012201,0.016622,-106.843819,-20.852621,-68.202431,0.000000,0.000000,
0,166.630997,0.000000,0.000000,nan,-0.063894,1.123563,8.896824,-0.197408,-0.005384,10.009178,0.004937,0.012997,-0.016365,-106.843819,-20.852621,-68.202431,0.000000,0.000000,
0,166.692001,0.000000,0.000000,nan,-0.049036,1.142343,8.868229,-0.178863,-0.019741,10.027721,0.001120,-0.004412,0.014789,-106.843819,-20.852621,-68.202431,0.000000,0.000000,
0,166.753006,0.000000,0.000000,nan,-0.076931,1.147282,8.875488,-0.166899,-0.042473,9.996017,0.004937,-0.004412,0.012804,-106.519836,-20.140213,-69.125275,0.000000,0.000000,
0,166.813995,0.000000,0.000000,nan,-0.078977,1.098844,8.812620,-0.196810,0.021535,10.012168,0.010741,0.001391,-0.033774,-106.519836,-20.140213,-69.125275,0.000000,0.000000,
0,166.875000,0.000000,0.000000,nan,-0.057232,1.060802,8.842259,-0.166899,0.014955,10.068399,0.008908,0.001391,0.016622,-106.519836,-20.140213,-69.125275,0.000000,0.000000,
0,166.936005,0.000000,0.000000,nan,-0.059766,1.075352,8.940970,-0.172881,-0.023330,10.019346,-0.014305,0.007194,-0.055002,-106.905624,-20.206413,-68.834595,0.000000,0.000000,
0,166.996994,0.000000,0.000000,nan,-0.079781,1.135430,8.868125,-0.179462,-0.000598,10.042078,-0.002698,0.003224,0.038002,-106.905624,-20.206413,-68.834595,0.000000,0.000000,
0,167.057999,0.000000,0.000000,nan,-0.026635,1.136157,8.885711,-0.149551,-0.017348,10.064212,0.003105,-0.008383,-0.041410,-106.905624,-20.206413,-68.834595,0.000000,0.000000,
0,167.119003,0.000000,0.000000,nan,-0.045474,1.159964,8.883927,-0.233300,-0.039482,10.011570,-0.014305,0.016815,-0.010409,-107.087143,-20.354593,-69.130974,0.000000,0.000000,
0,167.179993,0.000000,0.000000,nan,-0.049953,1.165392,8.992690,-0.223131,0.013759,10.042677,-0.006516,0.005209,-0.025986,-107.087143,-20.354593,-69.130974,0.000000,0.000000,
0,167.240997,0.000000,0.000000,nan,-0.009540,1.159621,9.092131,-0.180060,-0.015553,10.039685,0.008908,0.001391,0.008986,-107.087143,-20.354593,-69.130974,0.000000,0.000000,
0,167.302002,0.000000,0.000000,nan,-0.012125,1.174126,9.145390,-0.156132,0.015553,10.034302,0.008908,-0.004565,0.005016,-107.093719,-20.494009,-69.130974,0.000000,0.000000,
0,167.363007,0.000000,0.000000,nan,-0.001949,1.160727,9.208198,-0.166301,-0.005982,10.009775,0.008908,-0.018004,-0.010562,-107.093719,-20.494009,-69.130974,0.000000,0.000000,
0,167.423996,0.000000,0.000000,nan,0.011695,1.156619,9.304874,-0.187837,-0.010768,10.031909,-0.002698,-0.012353,-0.010562,-107.093719,-20.494009,-69.130974,0.000000,0.000000,
0,167.485001,0.000000,0.000000,nan,-0.041879,1.198834,9.352273,-0.180060,0.000598,10.042677,0.014711,-0.004412,0.018607,-107.093719,-20.494009,-69.130974,0.000000,0.000000,
0,167.546005,0.000000,0.000000,nan,-0.081011,1.172703,9.370754,-0.179462,0.010768,10.025329,-0.000866,0.001238,0.020440,-106.606651,-20.284012,-68.579018,0.000000,0.000000,
0,167.606995,0.000000,0.000000,nan,-0.099880,1.145169,9.372889,-0.139980,0.016152,10.056436,0.008908,0.007194,0.007001,-106.606651,-20.284012,-68.579018,0.000000,0.000000,
0,167.667999,0.000000,0.000000,nan,-0.094921,1.126940,9.375932,-0.184846,-0.013759,10.045070,0.003105,-0.014186,-0.024001,-106.606651,-20.284012,-68.579018,0.000000,0.000000,
0,167.729004,0.000000,0.000000,nan,-0.064665,1.100457,9.442123,-0.177667,-0.021535,10.031909,-0.004684,-0.010368,-0.002773,-106.891167,-20.761873,-69.044601,0.000000,0.000000,
0,167.789993,0.000000,0.000000,nan,-0.023625,1.121163,9.442907,-0.181256,0.016750,10.057034,0.004937,0.014983,0.026243,-106.891167,-20.761873,-69.044601,0.000000,0.000000,
0,167.850998,0.000000,0.000000,nan,-0.010799,1.138029,9.458177,-0.174676,-0.029910,10.000204,0.003105,0.003224,-0.014379,-106.891167,-20.761873,-69.044601,0.000000,0.000000,
0,167.912003,0.000000,0.000000,nan,-0.064999,1.194017,9.441306,-0.129811,-0.024526,10.036695,-0.006669,-0.016171,0.016622,-107.013046,-20.721979,-68.582962,0.000000,0.000000,
0,167.973007,0.000000,0.000000,nan,-0.074105,1.200911,9.392537,-0.172283,-0.043669,9.997810,-0.002698,-0.012201,0.014637,-107.013046,-20.721979,-68.582962,0.000000,0.000000,
0,168.033997,0.000000,0.000000,nan,-0.055085,1.206675,9.408587,-0.186640,-0.016750,10.051650,0.006923,0.001391,-0.024001,-107.013046,-20.721979,-68.582962,0.000000,0.000000,
0,168.095001,0.000000,0.000000,nan,-0.058067,1.216167,9.404753,-0.182453,-0.023330,10.013963,0.010741,-0.002580,-0.000788,-107.196297,-20.870157,-69.047668,0.000000,0.000000,
0,168.156006,0.000000,0.000000,nan,-0.063923,1.227816,9.457564,-0.217747,-0.028116,10.036097,-0.004684,-0.000594,0.008833,-107.196297,-20.870157,-69.047668,0.000000,0.000000,
0,168.216995,0.000000,0.000000,nan,-0.084949,1.215933,9.455070,-0.199202,0.023928,9.982258,0.005090,-0.021975,-0.018197,-107.196297,-20.870157,-69.047668,0.000000,0.000000,
0,168.278000,0.000000,0.000000,nan,-0.096193,1.219505,9.423893,-0.106481,0.013759,9.993026,0.003105,-0.006398,-0.010409,-106.659248,-20.332674,-69.294930,0.000000,0.000000,
0,168.339005,0.000000,0.000000,nan,-0.118464,1.258103,9.553364,-0.175274,-0.037687,10.042677,0.004937,-0.004412,-0.043396,-106.659248,-20.332674,-69.294930,0.000000,0.000000,
0,168.399994,0.000000,0.000000,nan,-0.110557,1.294286,9.653942,-0.166899,-0.005982,10.019944,-0.006669,0.001391,-0.020183,-106.659248,-20.332674,-69.294930,0.000000,0.000000,
0,168.460999,0.000000,0.000000,nan,-0.132899,1.298550,9.561872,-0.153141,0.001196,10.022338,0.001120,0.009027,0.030214,-106.659248,-20.332674,-69.294930,0.000000,0.000000,
0,168.522003,0.000000,0.000000,nan,-0.065027,1.339913,9.537518,-0.211765,0.005384,10.079168,-0.014305,0.020633,0.022425,-107.437859,-20.650955,-68.545265,0.000000,0.000000,
